transaction_id,amount_sar,channel,is_night
TXN-2026-01496,999.56,pos,0
TXN-2026-01497,1068.28,pos,0
TXN-2026-01498,383.77,pos,0
TXN-2026-01499,307.62,pos,0
TXN-2026-01500,183.28,atm,1
TXN-2026-01501,229.07,pos,0
TXN-2026-01502,46.46,online,0
TXN-2026-01503,33.72,online,0
TXN-2026-01504,89.65,pos,0
TXN-2026-01505,73.39,pos,0
TXN-2026-01506,52.25,online,0
TXN-2026-01507,207.61,online,0
TXN-2026-01508,283.26,pos,0
TXN-2026-01509,100.09,pos,0
TXN-2026-01510,530.08,pos,0
TXN-2026-01511,22.87,pos,1
TXN-2026-01512,71.35,online,0
TXN-2026-01513,38.08,online,0
TXN-2026-01514,9.58,pos,0
TXN-2026-01515,81.51,online,1
TXN-2026-01516,77.78,online,0
TXN-2026-01517,553.43,pos,0
TXN-2026-01518,191.9,pos,1
TXN-2026-01519,26.34,online,0
TXN-2026-01520,832.9,online,0
TXN-2026-01521,389.65,online,0
TXN-2026-01522,181.0,pos,1
TXN-2026-01523,68.59,pos,1
TXN-2026-01524,28.46,pos,0
TXN-2026-01525,57.59,online,0
TXN-2026-01526,332.45,online,0
TXN-2026-01527,863.94,pos,0
TXN-2026-01528,573.58,online,0
TXN-2026-01529,50.07,online,0
TXN-2026-01530,23.49,online,1
TXN-2026-01531,106.6,atm,0
TXN-2026-01532,10.78,pos,0
TXN-2026-01533,132.66,atm,0
TXN-2026-01534,75.41,pos,0
TXN-2026-01535,51.46,pos,0
TXN-2026-01536,13.28,online,0
TXN-2026-01537,166.72,atm,0
TXN-2026-01538,47.5,pos,0
TXN-2026-01539,22.11,online,0
TXN-2026-01540,2.87,online,1
TXN-2026-01541,87.09,online,0
TXN-2026-01542,754.99,pos,0
TXN-2026-01543,660.84,online,0
TXN-2026-01544,52.01,pos,0
TXN-2026-01545,43.7,pos,0
TXN-2026-01546,157.99,pos,0
TXN-2026-01547,27.17,pos,1
TXN-2026-01548,129.3,atm,0
TXN-2026-01549,225.72,pos,0
TXN-2026-01550,392.41,atm,0
TXN-2026-01551,79.82,pos,0
TXN-2026-01552,70.5,online,0
TXN-2026-01553,31.39,online,0
TXN-2026-01554,33.37,online,1
TXN-2026-01555,68.6,online,1
TXN-2026-01556,139.89,online,0
TXN-2026-01557,269.43,online,0
TXN-2026-01558,34.34,online,0
TXN-2026-01559,539.81,pos,1
TXN-2026-01560,65.02,online,0
TXN-2026-01561,87.74,pos,0
TXN-2026-01562,36.72,pos,0
TXN-2026-01563,4.91,online,0
TXN-2026-01564,260.04,pos,0
TXN-2026-01565,217.94,online,1
TXN-2026-01566,126977.61,pos,1
TXN-2026-01567,97.55,pos,0
TXN-2026-01568,167.19,pos,0
TXN-2026-01569,13.8,pos,1
TXN-2026-01570,47.71,online,0
TXN-2026-01571,233.48,pos,0
TXN-2026-01572,19.98,pos,0
TXN-2026-01573,128.03,pos,1
TXN-2026-01574,17.67,pos,0
TXN-2026-01575,157.55,online,0
TXN-2026-01576,86.25,pos,1
TXN-2026-01577,12.96,online,0
TXN-2026-01578,364.19,atm,1
TXN-2026-01579,37.28,online,0
TXN-2026-01580,34.05,online,0
TXN-2026-01581,114.51,pos,0
TXN-2026-01582,357.22,pos,0
TXN-2026-01583,26.6,online,0
TXN-2026-01584,96.93,online,1
TXN-2026-01585,150.59,online,0
TXN-2026-01586,206.79,online,1
TXN-2026-01587,111.24,pos,0
TXN-2026-01588,57.95,pos,0
TXN-2026-01589,33.34,online,0
TXN-2026-01590,99.82,online,0
TXN-2026-01591,24.86,pos,0
TXN-2026-01592,2.7,online,1
TXN-2026-01593,152.0,pos,0
TXN-2026-01594,266.33,pos,0
TXN-2026-01595,5.28,online,0
TXN-2026-01596,26.8,online,0
TXN-2026-01597,189.23,pos,0
TXN-2026-01598,1063.15,pos,0
TXN-2026-01599,92.29,pos,0
TXN-2026-01600,37.58,online,0
TXN-2026-01601,72.28,pos,0
TXN-2026-01602,468.65,online,0
TXN-2026-01603,41.46,atm,0
TXN-2026-01604,34.5,online,1
TXN-2026-01605,50.44,pos,0
TXN-2026-01606,28.67,online,0
TXN-2026-01607,104.29,pos,0
TXN-2026-01608,632.46,pos,1
TXN-2026-01609,132.65,pos,0
TXN-2026-01610,66.5,pos,0
TXN-2026-01611,63.42,atm,0
TXN-2026-01612,13.79,pos,0
TXN-2026-01613,259.75,pos,0
TXN-2026-01614,81.99,atm,0
TXN-2026-01615,72.49,pos,0
TXN-2026-01616,4153.59,online,0
TXN-2026-01617,128.83,pos,0
TXN-2026-01618,36.52,pos,0
TXN-2026-01619,53.97,atm,0
TXN-2026-01620,357.14,pos,1
TXN-2026-01621,103.12,online,0
TXN-2026-01622,16.02,pos,1
TXN-2026-01623,118703.22,pos,0
TXN-2026-01624,40.38,pos,1
TXN-2026-01625,852.32,pos,0
TXN-2026-01626,329.0,pos,0
TXN-2026-01627,52.63,online,0
TXN-2026-01628,418.73,pos,0
TXN-2026-01629,97.65,pos,0
TXN-2026-01630,250.47,pos,0
TXN-2026-01631,161.04,atm,0
TXN-2026-01632,32.6,atm,0
TXN-2026-01633,41.59,online,0
TXN-2026-01634,309.81,online,0
TXN-2026-01635,60.24,pos,0
TXN-2026-01636,55.46,pos,0
TXN-2026-01637,28.61,online,1
TXN-2026-01638,149.65,online,0
TXN-2026-01639,1069.59,pos,0
TXN-2026-01640,25.0,pos,1
TXN-2026-01641,92.67,atm,0
TXN-2026-01642,490.13,online,0
TXN-2026-01643,81.81,pos,1
TXN-2026-01644,154.91,online,0
TXN-2026-01645,25.16,pos,0
TXN-2026-01646,150.5,pos,1
TXN-2026-01647,71.91,pos,1
TXN-2026-01648,293.79,pos,0
TXN-2026-01649,374.23,pos,0
TXN-2026-01650,2013.19,online,0
TXN-2026-01651,180.47,pos,0
TXN-2026-01652,133.08,online,0
TXN-2026-01653,113.67,pos,0
TXN-2026-01654,58.92,pos,1
TXN-2026-01655,135.12,online,1
TXN-2026-01656,63.15,online,0
TXN-2026-01657,110.18,atm,0
TXN-2026-01658,437.52,atm,0
TXN-2026-01659,26.9,pos,0
TXN-2026-01660,353.49,pos,0
TXN-2026-01661,437.26,online,0
TXN-2026-01662,78.13,atm,0
TXN-2026-01663,7.06,online,1
TXN-2026-01664,43.41,online,0
TXN-2026-01665,426.83,online,0
TXN-2026-01666,87.58,pos,0
TXN-2026-01667,27.14,online,0
TXN-2026-01668,49.12,online,1
TXN-2026-01669,246.84,online,0
TXN-2026-01670,173.48,pos,0
TXN-2026-01671,67.58,pos,0
TXN-2026-01672,57.96,pos,0
TXN-2026-01673,56.25,pos,1
TXN-2026-01674,29.76,atm,0
TXN-2026-01675,625.44,pos,0
TXN-2026-01676,61.14,pos,0
TXN-2026-01677,387.84,pos,0
TXN-2026-01678,558.68,online,0
TXN-2026-01679,298.26,pos,0
TXN-2026-01680,53.63,pos,0
TXN-2026-01681,146.13,pos,1
TXN-2026-01682,87.44,pos,0
TXN-2026-01683,30.43,pos,0
TXN-2026-01684,132.85,pos,1
TXN-2026-01685,21.87,atm,0
TXN-2026-01686,374.36,pos,0
TXN-2026-01687,51.55,pos,0
TXN-2026-01688,114.59,online,0
TXN-2026-01689,126.46,pos,0
TXN-2026-01690,65.98,online,0
TXN-2026-01691,182.0,pos,0
TXN-2026-01692,50.91,online,0
TXN-2026-01693,256.1,online,1
TXN-2026-01694,17.9,atm,0
TXN-2026-01695,104.76,pos,1
TXN-2026-01696,922.16,pos,0
TXN-2026-01697,27.1,pos,0
TXN-2026-01698,39.91,atm,0
TXN-2026-01699,166.78,atm,0
TXN-2026-01700,111.66,pos,0
TXN-2026-01701,137.11,pos,1
TXN-2026-01702,161.91,pos,0
TXN-2026-01703,192.8,pos,0
TXN-2026-01704,340.92,pos,0
TXN-2026-01705,147.2,pos,0
TXN-2026-01706,67.39,online,0
TXN-2026-01707,201.76,atm,1
TXN-2026-01708,879.94,atm,1
TXN-2026-01709,76.77,pos,0
TXN-2026-01710,27.95,online,0
TXN-2026-01711,339.85,online,0
TXN-2026-01712,77.91,pos,0
TXN-2026-01713,6.64,online,0
TXN-2026-01714,248.86,pos,1
TXN-2026-01715,47.35,pos,1
TXN-2026-01716,80.75,pos,1
TXN-2026-01717,134.07,pos,0
TXN-2026-01718,113.14,online,0
TXN-2026-01719,210.89,pos,0
TXN-2026-01720,53.38,pos,0
TXN-2026-01721,166.62,pos,0
TXN-2026-01722,65.93,online,0
TXN-2026-01723,218.45,pos,0
TXN-2026-01724,188.38,online,0
TXN-2026-01725,29.3,online,0
TXN-2026-01726,331.35,pos,1
TXN-2026-01727,47.32,pos,0
TXN-2026-01728,237.38,online,0
TXN-2026-01729,139.87,pos,1
TXN-2026-01730,817.15,pos,0
TXN-2026-01731,68.84,online,0
TXN-2026-01732,59.19,pos,0
TXN-2026-01733,87.94,pos,0
TXN-2026-01734,62.56,pos,0
TXN-2026-01735,235.08,pos,1
TXN-2026-01736,12.94,online,1
TXN-2026-01737,25.42,online,0
TXN-2026-01738,24.99,online,0
TXN-2026-01739,281.57,online,1
TXN-2026-01740,701.16,pos,0
TXN-2026-01741,79.41,pos,0
TXN-2026-01742,73.51,pos,1
TXN-2026-01743,40576.78,pos,1
TXN-2026-01744,362.95,atm,1
TXN-2026-01745,29.58,online,0
TXN-2026-01746,119.83,pos,0
TXN-2026-01747,290.1,pos,1
TXN-2026-01748,164.24,pos,0
TXN-2026-01749,113.01,pos,1
TXN-2026-01750,299.24,pos,0
TXN-2026-01751,3.51,pos,1
TXN-2026-01752,203.05,online,0
TXN-2026-01753,41.06,online,0
TXN-2026-01754,10.01,pos,0
TXN-2026-01755,166.24,pos,0
TXN-2026-01756,467.96,pos,0
TXN-2026-01757,76.33,online,0
TXN-2026-01758,282.44,online,1
TXN-2026-01759,623.12,atm,0
TXN-2026-01760,436.11,pos,0
TXN-2026-01761,644.17,online,0
TXN-2026-01762,219.32,pos,1
TXN-2026-01763,98.55,online,0
TXN-2026-01764,13.17,pos,0
TXN-2026-01765,67.0,pos,1
TXN-2026-01766,32.72,online,0
TXN-2026-01767,1218.2,pos,0
TXN-2026-01768,38703.52,pos,0
TXN-2026-01769,74686.0,pos,0
TXN-2026-01770,174.48,pos,0
TXN-2026-01771,94.85,pos,1
TXN-2026-01772,688.19,pos,1
TXN-2026-01773,42.64,pos,0
TXN-2026-01774,113.7,pos,0
TXN-2026-01775,36.93,atm,0
TXN-2026-01776,18.47,pos,0
TXN-2026-01777,43.2,pos,0
TXN-2026-01778,86.1,pos,1
TXN-2026-01779,53.78,online,0
TXN-2026-01780,39.22,online,0
TXN-2026-01781,16.65,pos,0
TXN-2026-01782,81.47,online,0
TXN-2026-01783,14.8,online,0
TXN-2026-01784,224.09,online,0
TXN-2026-01785,99.38,online,0
TXN-2026-01786,15.66,online,0
TXN-2026-01787,62.11,online,0
TXN-2026-01788,36.5,online,0
TXN-2026-01789,132.03,pos,1
TXN-2026-01790,449.68,online,1
TXN-2026-01791,9.49,online,0
TXN-2026-01792,103.34,pos,0
TXN-2026-01793,74.28,atm,1
TXN-2026-01794,201.46,pos,0
TXN-2026-01795,116.26,pos,0
TXN-2026-01796,36.51,online,0
TXN-2026-01797,61.38,pos,0
TXN-2026-01798,34.63,pos,0
TXN-2026-01799,327.41,pos,0
TXN-2026-01800,92.35,pos,1
TXN-2026-01801,881.33,pos,0
TXN-2026-01802,83.7,pos,0
TXN-2026-01803,38.47,pos,1
TXN-2026-01804,14.64,atm,1
TXN-2026-01805,10.34,atm,1
TXN-2026-01806,13.45,pos,1
TXN-2026-01807,124.03,online,0
TXN-2026-01808,165.75,pos,1
TXN-2026-01809,13.5,pos,0
TXN-2026-01810,263.5,pos,0
TXN-2026-01811,50.42,atm,0
TXN-2026-01812,107.36,atm,0
TXN-2026-01813,623.07,pos,1
TXN-2026-01814,264.07,pos,0
TXN-2026-01815,65.22,pos,0
TXN-2026-01816,30.89,pos,0
TXN-2026-01817,6.81,online,0
TXN-2026-01818,37.98,pos,0
TXN-2026-01819,69.87,online,0
TXN-2026-01820,27.53,pos,1
TXN-2026-01821,76.9,atm,0
TXN-2026-01822,98.71,online,0
TXN-2026-01823,68.73,pos,0
TXN-2026-01824,41.26,online,0
TXN-2026-01825,110.21,online,0
TXN-2026-01826,152.98,pos,0
TXN-2026-01827,24.33,pos,0
TXN-2026-01828,489.37,atm,0
TXN-2026-01829,79.97,pos,0
TXN-2026-01830,92.08,pos,0
TXN-2026-01831,210.58,pos,0
TXN-2026-01832,119.09,online,0
TXN-2026-01833,282.52,online,0
TXN-2026-01834,127.05,atm,1
TXN-2026-01835,43.17,pos,0
TXN-2026-01836,138.91,pos,0
TXN-2026-01837,22.82,online,0
TXN-2026-01838,102.54,online,0
TXN-2026-01839,86.5,pos,0
TXN-2026-01840,70.12,pos,1
TXN-2026-01841,77.15,pos,1
TXN-2026-01842,9.41,online,1
TXN-2026-01843,46.6,online,1
TXN-2026-01844,100.63,online,0
TXN-2026-01845,109.05,atm,0
TXN-2026-01846,26.23,pos,0
TXN-2026-01847,411.11,atm,1
TXN-2026-01848,31.84,online,0
TXN-2026-01849,288.11,pos,0
TXN-2026-01850,150.3,atm,0
TXN-2026-01851,41.45,pos,1
TXN-2026-01852,757.76,online,0
TXN-2026-01853,21.49,online,0
TXN-2026-01854,271.23,online,1
TXN-2026-01855,299.08,online,0
TXN-2026-01856,40.26,pos,1
TXN-2026-01857,478.64,pos,0
TXN-2026-01858,66.68,pos,0
TXN-2026-01859,127.29,online,1
TXN-2026-01860,123.02,online,0
TXN-2026-01861,76.62,atm,0
TXN-2026-01862,238.17,pos,0
TXN-2026-01863,233.27,online,0
TXN-2026-01864,11.04,atm,0
TXN-2026-01865,430.61,online,0
TXN-2026-01866,12.24,pos,0
TXN-2026-01867,310.77,pos,1
TXN-2026-01868,347.95,pos,0
TXN-2026-01869,24.31,online,0
TXN-2026-01870,54.98,online,0
TXN-2026-01871,23.88,atm,0
TXN-2026-01872,69.55,pos,1
TXN-2026-01873,62.2,pos,0
TXN-2026-01874,229.43,online,1
TXN-2026-01875,433.71,online,0
TXN-2026-01876,480.5,atm,0
TXN-2026-01877,45.85,online,0
TXN-2026-01878,70.03,pos,0
TXN-2026-01879,11.94,online,0
TXN-2026-01880,34.22,online,0
TXN-2026-01881,286.52,pos,0
TXN-2026-01882,625.59,pos,1
TXN-2026-01883,20.47,pos,0
TXN-2026-01884,44.21,pos,0
TXN-2026-01885,87.21,online,0
TXN-2026-01886,125.99,pos,0
TXN-2026-01887,34.07,pos,1
TXN-2026-01888,149.74,pos,0
TXN-2026-01889,50.98,online,0
TXN-2026-01890,88.47,pos,0
TXN-2026-01891,173.39,online,0
TXN-2026-01892,90.71,pos,0
TXN-2026-01893,53.32,pos,0
TXN-2026-01894,78.92,pos,1
TXN-2026-01895,80.96,pos,0
TXN-2026-01896,57.74,pos,0
TXN-2026-01897,65.99,pos,0
TXN-2026-01898,613.01,online,0
TXN-2026-01899,176.46,online,1
TXN-2026-01900,63.14,pos,1
TXN-2026-01901,207.75,pos,0
TXN-2026-01902,60.31,atm,0
TXN-2026-01903,367.88,online,0
TXN-2026-01904,140.27,pos,0
TXN-2026-01905,79.14,online,0
TXN-2026-01906,154.05,online,1
TXN-2026-01907,13.67,online,0
TXN-2026-01908,23.29,pos,0
TXN-2026-01909,21.48,pos,1
TXN-2026-01910,106.86,pos,0
TXN-2026-01911,719.83,atm,1
TXN-2026-01912,1309.71,online,0
TXN-2026-01913,193.57,pos,1
TXN-2026-01914,164.19,atm,0
TXN-2026-01915,10.37,atm,0
TXN-2026-01916,46.94,atm,0
TXN-2026-01917,34.98,online,0
TXN-2026-01918,42.73,atm,0
TXN-2026-01919,73.57,pos,1
TXN-2026-01920,51.09,online,1
TXN-2026-01921,8.37,online,0
TXN-2026-01922,220.85,pos,0
TXN-2026-01923,24.85,pos,0
TXN-2026-01924,119.95,atm,0
TXN-2026-01925,1084.53,pos,0
TXN-2026-01926,29.87,online,1
TXN-2026-01927,4.32,pos,0
TXN-2026-01928,63.87,pos,0
TXN-2026-01929,337.36,pos,0
TXN-2026-01930,943.9,pos,1
TXN-2026-01931,20.58,online,0
TXN-2026-01932,163.37,online,0
TXN-2026-01933,51.5,pos,0
TXN-2026-01934,79.27,pos,0
TXN-2026-01935,2149.98,pos,0
TXN-2026-01936,14.83,pos,0
TXN-2026-01937,122.06,online,0
TXN-2026-01938,157.78,pos,0
TXN-2026-01939,331.27,pos,1
TXN-2026-01940,101.25,pos,0
TXN-2026-01941,130.28,pos,0
TXN-2026-01942,56.26,pos,0
TXN-2026-01943,124.33,pos,0
TXN-2026-01944,59.63,online,0
TXN-2026-01945,189.78,atm,0
TXN-2026-01946,57.77,online,0
TXN-2026-01947,141.53,pos,1
TXN-2026-01948,86.91,pos,1
TXN-2026-01949,347.67,pos,0
TXN-2026-01950,84.63,online,0
TXN-2026-01951,10.72,atm,1
TXN-2026-01952,409.24,pos,0
TXN-2026-01953,30.36,pos,0
TXN-2026-01954,41.08,online,1
TXN-2026-01955,44.04,online,1
TXN-2026-01956,468.4,online,0
TXN-2026-01957,6.94,online,0
TXN-2026-01958,3886.63,atm,0
TXN-2026-01959,319.66,pos,1
TXN-2026-01960,117.67,atm,1
TXN-2026-01961,84.28,atm,0
TXN-2026-01962,126.81,online,0
TXN-2026-01963,168.23,pos,0
TXN-2026-01964,195.25,pos,0
TXN-2026-01965,175.34,pos,1
TXN-2026-01966,100.23,pos,0
TXN-2026-01967,71.04,online,0
TXN-2026-01968,75.07,pos,0
TXN-2026-01969,71.24,pos,0
TXN-2026-01970,350.91,online,0
TXN-2026-01971,183.51,pos,0
TXN-2026-01972,2.64,pos,1
TXN-2026-01973,197.77,pos,0
TXN-2026-01974,113.71,online,1
TXN-2026-01975,88.02,pos,0
TXN-2026-01976,56.47,online,0
TXN-2026-01977,346.86,pos,0
TXN-2026-01978,280.63,atm,1
TXN-2026-01979,35.61,pos,0
TXN-2026-01980,146.71,pos,0
TXN-2026-01981,28.05,pos,1
TXN-2026-01982,17.19,pos,0
TXN-2026-01983,42.43,pos,1
TXN-2026-01984,253.38,pos,1
TXN-2026-01985,282.52,pos,0
TXN-2026-01986,166.62,online,0
TXN-2026-01987,214.89,pos,0
TXN-2026-01988,167.24,pos,0
TXN-2026-01989,41.69,online,1
TXN-2026-01990,151.16,atm,1
TXN-2026-01991,235.21,pos,0
TXN-2026-01992,222.55,pos,0
TXN-2026-01993,374.91,atm,0
TXN-2026-01994,210.6,pos,0
TXN-2026-01995,137.24,atm,0
TXN-2026-01996,325.12,pos,0
TXN-2026-01997,87.2,online,0
TXN-2026-01998,31.24,pos,0
TXN-2026-01999,74.02,atm,0
TXN-2026-02000,36.82,pos,0
TXN-2026-02001,40.04,online,1
TXN-2026-02002,75.68,pos,0
TXN-2026-02003,34.78,pos,1
TXN-2026-02004,62.21,online,0
TXN-2026-02005,9.28,pos,1
TXN-2026-02006,116.27,atm,1
TXN-2026-02007,90.15,pos,0
TXN-2026-02008,33.77,online,0
TXN-2026-02009,198.56,pos,1
TXN-2026-02010,277.3,atm,0
TXN-2026-02011,13.08,atm,1
TXN-2026-02012,36.04,pos,1
TXN-2026-02013,35.77,online,0
TXN-2026-02014,29.14,online,0
TXN-2026-02015,243.56,pos,0
TXN-2026-02016,71.34,online,1
TXN-2026-02017,65.53,pos,0
TXN-2026-02018,8.13,online,0
TXN-2026-02019,192.96,pos,0
TXN-2026-02020,20.35,pos,0
TXN-2026-02021,96.73,pos,0
TXN-2026-02022,125.57,online,0
TXN-2026-02023,460.72,online,0
TXN-2026-02024,18.72,atm,0
TXN-2026-02025,2.4,pos,1
TXN-2026-02026,112.24,pos,0
TXN-2026-02027,781.03,online,1
TXN-2026-02028,398.11,online,1
TXN-2026-02029,115.77,pos,0
TXN-2026-02030,49.9,pos,0
TXN-2026-02031,237.12,pos,0
TXN-2026-02032,27.99,pos,0
TXN-2026-02033,159.43,online,0
TXN-2026-02034,165.1,pos,1
TXN-2026-02035,321.26,online,0
TXN-2026-02036,2469.06,pos,1
TXN-2026-02037,144.16,pos,0
TXN-2026-02038,48.87,online,0
TXN-2026-02039,87.3,online,1
TXN-2026-02040,10.77,pos,0
TXN-2026-02041,39.11,online,0
TXN-2026-02042,55.08,pos,0
TXN-2026-02043,47.99,online,0
TXN-2026-02044,108.08,pos,0
TXN-2026-02045,33.55,online,0
TXN-2026-02046,345.58,pos,0
TXN-2026-02047,90.04,pos,0
TXN-2026-02048,89.02,atm,1
TXN-2026-02049,60.74,online,0
TXN-2026-02050,108.44,pos,0
TXN-2026-02051,242.29,pos,0
TXN-2026-02052,31.8,pos,0
TXN-2026-02053,40.86,online,0
TXN-2026-02054,62.52,online,0
TXN-2026-02055,17.9,online,0
TXN-2026-02056,33.68,pos,0
TXN-2026-02057,50.83,online,0
TXN-2026-02058,257.05,pos,1
TXN-2026-02059,123.36,pos,0
TXN-2026-02060,113.56,online,0
TXN-2026-02061,249.9,atm,0
TXN-2026-02062,76.34,online,0
TXN-2026-02063,143.82,online,1
TXN-2026-02064,79.53,online,0
TXN-2026-02065,123.77,atm,1
TXN-2026-02066,44.73,pos,0
TXN-2026-02067,4.82,pos,0
TXN-2026-02068,76.62,atm,1
TXN-2026-02069,496.36,online,0
TXN-2026-02070,273.54,pos,1
TXN-2026-02071,286.71,pos,0
TXN-2026-02072,396.77,pos,0
TXN-2026-02073,100.12,pos,0
TXN-2026-02074,114.07,atm,0
TXN-2026-02075,42.9,pos,0
TXN-2026-02076,61.6,online,0
TXN-2026-02077,188.47,pos,0
TXN-2026-02078,137188.6,pos,0
TXN-2026-02079,76.15,pos,0
TXN-2026-02080,52.45,online,1
TXN-2026-02081,90.07,online,0
TXN-2026-02082,185.2,online,0
TXN-2026-02083,15.92,pos,0
TXN-2026-02084,5.72,pos,1
TXN-2026-02085,46.5,pos,0
TXN-2026-02086,20.8,pos,1
TXN-2026-02087,48.92,online,1
TXN-2026-02088,75.39,online,0
TXN-2026-02089,52.25,online,0
TXN-2026-02090,514.38,pos,1
TXN-2026-02091,133.23,pos,0
TXN-2026-02092,129.1,pos,0
TXN-2026-02093,189.93,pos,1
TXN-2026-02094,22.95,online,0
TXN-2026-02095,313.23,online,1
TXN-2026-02096,82.19,pos,1
TXN-2026-02097,201.26,pos,0
TXN-2026-02098,24.87,online,0
TXN-2026-02099,13.95,online,0
TXN-2026-02100,240.2,online,0
TXN-2026-02101,141.41,pos,1
TXN-2026-02102,30.49,pos,1
TXN-2026-02103,31.7,atm,0
TXN-2026-02104,347.42,online,0
TXN-2026-02105,21.6,pos,0
TXN-2026-02106,646.26,online,0
TXN-2026-02107,30.55,online,0
TXN-2026-02108,193.65,pos,1
TXN-2026-02109,60.68,pos,0
TXN-2026-02110,185.64,pos,1
TXN-2026-02111,46.86,pos,0
TXN-2026-02112,74.04,online,0
TXN-2026-02113,94.55,pos,0
TXN-2026-02114,27.04,online,1
TXN-2026-02115,218.98,atm,0
TXN-2026-02116,48.63,pos,0
TXN-2026-02117,68.42,pos,0
TXN-2026-02118,27.3,online,0
TXN-2026-02119,4.16,online,0
TXN-2026-02120,71.58,online,0
TXN-2026-02121,1628.05,pos,0
TXN-2026-02122,230.79,pos,0
TXN-2026-02123,87.96,online,0
TXN-2026-02124,65.66,atm,1
TXN-2026-02125,92.48,pos,0
TXN-2026-02126,173.56,atm,0
TXN-2026-02127,21.82,pos,0
TXN-2026-02128,342.81,atm,0
TXN-2026-02129,212.4,online,0
TXN-2026-02130,213.11,pos,1
TXN-2026-02131,152.35,online,0
TXN-2026-02132,92.16,pos,0
TXN-2026-02133,201.83,pos,0
TXN-2026-02134,183.13,pos,0
TXN-2026-02135,58.86,pos,1
TXN-2026-02136,45.23,pos,1
TXN-2026-02137,101.72,online,0
TXN-2026-02138,86473.83,online,0
TXN-2026-02139,20.35,pos,1
TXN-2026-02140,15.47,online,0
TXN-2026-02141,109.7,online,0
TXN-2026-02142,95.69,atm,1
TXN-2026-02143,110.83,online,0
TXN-2026-02144,120.63,pos,0
TXN-2026-02145,68.87,pos,1
TXN-2026-02146,537.99,online,0
TXN-2026-02147,13.18,pos,0
TXN-2026-02148,33.31,pos,0
TXN-2026-02149,79.53,pos,0
TXN-2026-02150,12.53,pos,0
TXN-2026-02151,72.89,pos,0
TXN-2026-02152,661.01,pos,0
TXN-2026-02153,92.3,pos,1
TXN-2026-02154,118.73,online,0
TXN-2026-02155,19.84,online,1
TXN-2026-02156,42.96,pos,0
TXN-2026-02157,57.38,pos,1
TXN-2026-02158,61.48,pos,0
TXN-2026-02159,419.04,pos,0
TXN-2026-02160,175.78,pos,0
TXN-2026-02161,23.72,pos,0
TXN-2026-02162,121.0,online,0
TXN-2026-02163,163.67,pos,0
TXN-2026-02164,353.6,pos,1
TXN-2026-02165,599.83,pos,1
TXN-2026-02166,26.63,online,1
TXN-2026-02167,34.02,online,0
TXN-2026-02168,19.9,online,1
TXN-2026-02169,67.98,online,1
TXN-2026-02170,157.53,pos,0
TXN-2026-02171,294.36,pos,0
TXN-2026-02172,82.18,online,0
TXN-2026-02173,61.32,pos,0
TXN-2026-02174,108.0,atm,0
TXN-2026-02175,33.04,online,0
TXN-2026-02176,1104.83,online,0
TXN-2026-02177,13.08,pos,0
TXN-2026-02178,112.36,online,0
TXN-2026-02179,1020.79,pos,0
TXN-2026-02180,90.75,pos,1
TXN-2026-02181,71.66,pos,1
TXN-2026-02182,58.62,online,0
TXN-2026-02183,72.5,pos,0
TXN-2026-02184,467.51,pos,0
TXN-2026-02185,6.33,pos,0
TXN-2026-02186,566.86,online,0
TXN-2026-02187,16.3,online,0
TXN-2026-02188,65.37,online,1
TXN-2026-02189,53.78,pos,0
TXN-2026-02190,182.41,pos,0
TXN-2026-02191,13.23,online,0
TXN-2026-02192,156.74,pos,0
TXN-2026-02193,1021.65,atm,0
TXN-2026-02194,17.53,online,0
TXN-2026-02195,113.03,pos,0
TXN-2026-02196,40.68,pos,0
TXN-2026-02197,150.06,online,0
TXN-2026-02198,92.11,pos,0
TXN-2026-02199,41.69,pos,0
TXN-2026-02200,161.65,online,1
TXN-2026-02201,784.63,pos,0
TXN-2026-02202,71.59,online,0
TXN-2026-02203,213.52,pos,0
TXN-2026-02204,19.07,online,0
TXN-2026-02205,28.57,pos,0
TXN-2026-02206,158.68,pos,0
TXN-2026-02207,534.29,online,0
TXN-2026-02208,137.93,online,0
TXN-2026-02209,61.83,pos,0
TXN-2026-02210,89.94,pos,1
TXN-2026-02211,20.08,online,0
TXN-2026-02212,185.94,pos,0
TXN-2026-02213,259.51,atm,0
TXN-2026-02214,52.33,atm,0
TXN-2026-02215,51.21,online,0
TXN-2026-02216,123.85,pos,0
TXN-2026-02217,53.3,pos,0
TXN-2026-02218,83.15,online,1
TXN-2026-02219,1118.41,pos,0
TXN-2026-02220,66.92,pos,0
TXN-2026-02221,58.56,pos,0
TXN-2026-02222,41.39,pos,0
TXN-2026-02223,219.87,pos,1
TXN-2026-02224,72.42,pos,0
TXN-2026-02225,41.3,online,1
TXN-2026-02226,439.47,pos,0
TXN-2026-02227,494.49,pos,0
TXN-2026-02228,43.79,pos,1
TXN-2026-02229,9.58,online,0
TXN-2026-02230,301.57,pos,0
TXN-2026-02231,45775.07,online,0
TXN-2026-02232,232.47,atm,0
TXN-2026-02233,8.46,pos,0
TXN-2026-02234,262.73,pos,0
TXN-2026-02235,21.04,pos,0
TXN-2026-02236,216.35,atm,0
TXN-2026-02237,91.57,online,0
TXN-2026-02238,28.65,online,0
TXN-2026-02239,55.23,pos,0
TXN-2026-02240,205.12,atm,1
TXN-2026-02241,102.21,pos,0
TXN-2026-02242,181.51,pos,0
TXN-2026-02243,964.61,online,0
